2016-11-11 22:53:26,122.52.228.129,25.0.18.177,34522,80,3.3694017325600664E-4,35897665,TCP 122.52.228.129:34522->25.0.18.177:80,TCP
2016-11-11 22:53:26,122.52.228.129,25.0.18.177,34522,80,3.3694017325600664E-4,35897665,TCP 122.52.228.129:34522->25.0.18.177:80,TCP
2016-11-11 02:37:37,122.52.44.60,25.0.2.118,44439,25,0.0010521153023305696,103943097,TCP 122.52.44.60:44439->25.0.2.118:25,TCP
2016-11-11 02:37:37,122.52.44.60,25.0.2.118,44439,25,0.0010521153023305696,103943097,TCP 122.52.44.60:44439->25.0.2.118:25,TCP
2016-11-11 02:36:08,122.52.45.181,25.0.3.171,3253,25,0.0010521153023305696,103943098,TCP 122.52.45.181:3253->25.0.3.171:25,TCP
2016-11-11 02:36:08,122.52.45.181,25.0.3.171,3253,25,0.0010521153023305696,103943098,TCP 122.52.45.181:3253->25.0.3.171:25,TCP
2016-11-11 02:35:40,122.52.55.210,25.0.3.152,49828,25,0.0010521153023305696,103943099,TCP 122.52.55.210:49828->25.0.3.152:25,TCP
2016-11-11 02:35:40,122.52.55.210,25.0.3.152,49828,25,0.0010521153023305696,103943099,TCP 122.52.55.210:49828->25.0.3.152:25,TCP
2016-11-11 02:36:29,122.52.38.155,25.0.3.197,62637,25,0.0010521153023305696,103943100,TCP 122.52.38.155:62637->25.0.3.197:25,TCP
2016-11-11 02:36:29,122.52.38.155,25.0.3.197,62637,25,0.0010521153023305696,103943100,TCP 122.52.38.155:62637->25.0.3.197:25,TCP
2016-11-11 02:37:47,122.52.44.70,25.0.3.54,60097,25,0.0010521153023305696,103943101,TCP 122.52.44.70:60097->25.0.3.54:25,TCP
2016-11-11 02:37:47,122.52.44.70,25.0.3.54,60097,25,0.0010521153023305696,103943101,TCP 122.52.44.70:60097->25.0.3.54:25,TCP
2016-11-11 02:35:28,122.52.48.226,25.0.2.204,54637,25,0.0010521153023305696,103943102,TCP 122.52.48.226:54637->25.0.2.204:25,TCP
2016-11-11 02:35:28,122.52.48.226,25.0.2.204,54637,25,0.0010521153023305696,103943102,TCP 122.52.48.226:54637->25.0.2.204:25,TCP
2016-11-11 02:37:02,122.52.34.111,25.0.3.30,28189,25,0.0010521153023305696,103943103,TCP 122.52.34.111:28189->25.0.3.30:25,TCP
2016-11-11 02:37:02,122.52.34.111,25.0.3.30,28189,25,0.0010521153023305696,103943103,TCP 122.52.34.111:28189->25.0.3.30:25,TCP
2016-11-11 02:38:42,122.52.32.60,25.0.3.160,4286,25,0.0010521153023305696,103943104,TCP 122.52.32.60:4286->25.0.3.160:25,TCP
2016-11-11 02:38:42,122.52.32.60,25.0.3.160,4286,25,0.0010521153023305696,103943104,TCP 122.52.32.60:4286->25.0.3.160:25,TCP
2016-11-11 02:36:57,122.52.53.241,25.0.3.191,5992,25,0.0010521153023305696,103943105,TCP 122.52.53.241:5992->25.0.3.191:25,TCP
2016-11-11 02:36:57,122.52.53.241,25.0.3.191,5992,25,0.0010521153023305696,103943105,TCP 122.52.53.241:5992->25.0.3.191:25,TCP
2016-11-11 02:37:45,122.52.46.7,25.0.3.162,15348,25,0.0010521153023305696,103943106,TCP 122.52.46.7:15348->25.0.3.162:25,TCP
2016-11-11 02:37:45,122.52.46.7,25.0.3.162,15348,25,0.0010521153023305696,103943106,TCP 122.52.46.7:15348->25.0.3.162:25,TCP
2016-11-11 02:37:25,122.52.49.100,25.0.2.151,56597,25,0.0010521153023305696,103943107,TCP 122.52.49.100:56597->25.0.2.151:25,TCP
2016-11-11 02:37:25,122.52.49.100,25.0.2.151,56597,25,0.0010521153023305696,103943107,TCP 122.52.49.100:56597->25.0.2.151:25,TCP
2016-11-11 02:36:02,122.52.55.127,25.0.3.196,47677,25,0.0010521153023305696,103943108,TCP 122.52.55.127:47677->25.0.3.196:25,TCP
2016-11-11 02:36:02,122.52.55.127,25.0.3.196,47677,25,0.0010521153023305696,103943108,TCP 122.52.55.127:47677->25.0.3.196:25,TCP
2016-11-11 02:36:17,122.52.31.12,25.0.3.130,55814,25,0.0010521153023305696,103943109,TCP 122.52.31.12:55814->25.0.3.130:25,TCP
2016-11-11 02:36:17,122.52.31.12,25.0.3.130,55814,25,0.0010521153023305696,103943109,TCP 122.52.31.12:55814->25.0.3.130:25,TCP
2016-11-11 02:36:20,122.52.55.178,25.0.2.243,21376,25,0.0010521153023305696,103943110,TCP 122.52.55.178:21376->25.0.2.243:25,TCP
2016-11-11 02:36:20,122.52.55.178,25.0.2.243,21376,25,0.0010521153023305696,103943110,TCP 122.52.55.178:21376->25.0.2.243:25,TCP
2016-11-11 02:35:21,122.52.52.141,25.0.3.206,32195,25,0.0010521153023305696,103943111,TCP 122.52.52.141:32195->25.0.3.206:25,TCP
2016-11-11 02:35:21,122.52.52.141,25.0.3.206,32195,25,0.0010521153023305696,103943111,TCP 122.52.52.141:32195->25.0.3.206:25,TCP
2016-11-11 02:35:47,122.52.37.252,25.0.3.35,29829,25,0.0010521153023305696,103943112,TCP 122.52.37.252:29829->25.0.3.35:25,TCP
2016-11-11 02:35:47,122.52.37.252,25.0.3.35,29829,25,0.0010521153023305696,103943112,TCP 122.52.37.252:29829->25.0.3.35:25,TCP
2016-11-11 02:35:38,122.52.50.140,25.0.2.108,42230,25,0.0010521153023305696,103943113,TCP 122.52.50.140:42230->25.0.2.108:25,TCP
2016-11-11 02:35:38,122.52.50.140,25.0.2.108,42230,25,0.0010521153023305696,103943113,TCP 122.52.50.140:42230->25.0.2.108:25,TCP
2016-11-11 02:37:34,122.52.54.99,25.0.4.36,27124,25,0.0010521153023305696,103943114,TCP 122.52.54.99:27124->25.0.4.36:25,TCP
2016-11-11 02:37:34,122.52.54.99,25.0.4.36,27124,25,0.0010521153023305696,103943114,TCP 122.52.54.99:27124->25.0.4.36:25,TCP
2016-11-11 02:37:35,122.52.30.158,25.0.4.36,27189,25,0.0010521153023305696,103943115,TCP 122.52.30.158:27189->25.0.4.36:25,TCP
2016-11-11 02:37:35,122.52.30.158,25.0.4.36,27189,25,0.0010521153023305696,103943115,TCP 122.52.30.158:27189->25.0.4.36:25,TCP
2016-11-11 22:34:22,122.52.228.144,25.0.18.215,10011,1478,0.0012580604296904936,130066528,TCP 122.52.228.144:10011->25.0.18.215:1478,TCP
2016-11-11 22:34:22,122.52.228.144,25.0.18.215,10011,1478,0.0012580604296904936,130066528,TCP 122.52.228.144:10011->25.0.18.215:1478,TCP
2016-11-11 22:38:43,12.166.7.119,25.0.18.157,3841,30888,0.0012580604327543108,130066529,TCP 12.166.7.119:3841->25.0.18.157:30888,TCP
2016-11-11 22:38:43,12.166.7.119,25.0.18.157,3841,30888,0.0012580604327543108,130066529,TCP 12.166.7.119:3841->25.0.18.157:30888,TCP
2016-11-11 02:37:03,122.52.30.91,25.0.2.181,6146,25,0.0012580902759076066,130069391,TCP 122.52.30.91:6146->25.0.2.181:25,TCP
2016-11-11 02:37:03,122.52.30.91,25.0.2.181,6146,25,0.0012580902759076066,130069391,TCP 122.52.30.91:6146->25.0.2.181:25,TCP
2016-11-11 22:42:53,213.184.21.164,25.0.17.128,12605,1530,0.0012632506203406073,130541931,TCP 213.184.21.164:12605->25.0.17.128:1530,TCP
2016-11-11 22:42:53,213.184.21.164,25.0.17.128,12605,1530,0.0012632506203406073,130541931,TCP 213.184.21.164:12605->25.0.17.128:1530,TCP
2016-11-11 22:41:11,12.166.7.35,25.0.19.57,58789,5405,0.0012632506203406073,130541932,TCP 12.166.7.35:58789->25.0.19.57:5405,TCP
2016-11-11 22:41:11,12.166.7.35,25.0.19.57,58789,5405,0.0012632506203406073,130541932,TCP 12.166.7.35:58789->25.0.19.57:5405,TCP
2016-11-11 22:53:51,80.66.18.167,25.0.18.21,4105,5061,0.0012632506203406073,130541933,TCP 80.66.18.167:4105->25.0.18.21:5061,TCP
